126,5/26/20,ccse,NC,7530,11834,0
127,5/27/20,ccse,NC,7530,12459,0
128,5/28/20,ccse,NC,7530,13039,0
129,5/29/20,ccse,NC,7530,13662,0
130,5/30/20,ccse,NC,7530,14528,0
131,5/31/20,ccse,NC,7530,15208,0
132,6/1/20,ccse,NC,7530,15753,0
133,6/2/20,ccse,NC,7530,16512,0
134,6/3/20,ccse,NC,7530,17270,0
135,6/4/20,ccse,NC,7530,18057,0
136,6/5/20,ccse,NC,7530,18972,0
137,6/6/20,ccse,NC,7530,19554,0
138,6/7/20,ccse,NC,7530,20345,0
139,6/8/20,ccse,NC,7530,20920,0
140,6/9/20,ccse,NC,7530,21462,0
141,6/10/20,ccse,NC,7530,22146,0
142,6/11/20,ccse,NC,7530,22894,0
143,6/12/20,ccse,NC,7530,23550,0
144,6/13/20,ccse,NC,7530,24106,0
145,6/14/20,ccse,NC,7530,24770,0
146,6/15/20,ccse,NC,7530,25531,0
147,6/16/20,ccse,NC,7530,26314,0
148,6/17/20,ccse,NC,7530,26878,0
149,6/18/20,ccse,NC,7530,27536,0
150,6/19/20,ccse,NC,7530,27882,0
151,6/20/20,ccse,NC,7530,28428,0
152,6/21/20,ccse,NC,7530,28837,0
153,6/22/20,ccse,NC,7530,29147,0
154,6/23/20,ccse,NC,7530,29471,0
155,6/24/20,ccse,NC,7530,29705,0
156,6/25/20,ccse,NC,7530,30165,0
157,6/26/20,ccse,NC,7530,30441,0
158,6/27/20,ccse,NC,7530,30606,0
159,6/28/20,ccse,NC,7530,30957,0
160,6/29/20,ccse,NC,7530,31228,0
161,6/30/20,ccse,NC,7530,31507,0
162,7/1/20,ccse,NC,7530,31826,0
163,7/2/20,ccse,NC,7530,32012,0
164,7/3/20,ccse,NC,7530,32314,0
165,7/4/20,ccse,NC,7530,32662,0
166,7/5/20,ccse,NC,7530,32941,0
167,7/6/20,ccse,NC,7530,33180,0
168,7/7/20,ccse,NC,7530,33374,0
169,7/8/20,ccse,NC,7530,33584,0
170,7/9/20,ccse,NC,7530,33898,0
171,7/10/20,ccse,NC,7530,34184,0
172,7/11/20,ccse,NC,7530,34356,0
173,7/12/20,ccse,NC,7530,34441,0
174,7/13/20,ccse,NC,7530,34595,0
175,7/14/20,ccse,NC,7530,34730,0
176,7/15/20,ccse,NC,7530,34984,0
177,7/16/20,ccse,NC,7530,35060,0
178,7/17/20,ccse,NC,7530,35219,0
179,7/18/20,ccse,NC,7530,35279,0
180,7/19/20,ccse,NC,7530,35453,0
181,7/20/20,ccse,NC,7530,35493,0
182,7/21/20,ccse,NC,7530,35605,0
183,7/22/20,ccse,NC,7530,35717,0
184,7/23/20,ccse,NC,7530,35918,0
185,7/24/20,ccse,NC,7530,35978,0
186,7/25/20,ccse,NC,7530,36026,0
187,7/26/20,ccse,NC,7530,36147,0
188,7/27/20,ccse,NC,7530,36253,0
189,7/28/20,ccse,NC,7530,36358,0
190,7/29/20,ccse,NC,7530,36463,0
191,7/30/20,ccse,NC,7530,36532,0
192,7/31/20,ccse,NC,7530,36665,0
193,8/1/20,ccse,NC,7530,36700,0
194,8/2/20,ccse,NC,7530,36701,0
195,8/3/20,ccse,NC,7530,36737,0
196,8/4/20,ccse,NC,7530,36773,0
197,8/5/20,ccse,NC,7530,36820,0
198,8/6/20,ccse,NC,7530,36928,0
199,8/7/20,ccse,NC,7530,37006,0
200,8/8/20,ccse,NC,7530,37046,0
201,8/9/20,ccse,NC,7530,37083,0
202,8/10/20,ccse,NC,7530,37153,0
203,8/11/20,ccse,NC,7530,37260,0
204,8/12/20,ccse,NC,7530,37336,0
205,8/13/20,ccse,NC,7530,37422,0
206,8/14/20,ccse,NC,7530,37497,0
207,8/15/20,ccse,NC,7530,37542,0
208,8/16/20,ccse,NC,7530,37590,0
209,8/17/20,ccse,NC,7530,37667,0
210,8/18/20,ccse,NC,7530,37710,0
211,8/19/20,ccse,NC,7530,37750,0
212,8/20/20,ccse,NC,7530,37852,0
213,8/21/20,ccse,NC,7530,37885,0
214,8/22/20,ccse,NC,7530,37944,0
215,8/23/20,ccse,NC,7530,37990,0
216,8/24/20,ccse,NC,7530,38045,0
217,8/25/20,ccse,NC,7530,38061,0
218,8/26/20,ccse,NC,7530,38103,0
219,8/27/20,ccse,NC,7530,38119,0
220,8/28/20,ccse,NC,7530,38130,0
221,8/29/20,ccse,NC,7530,38133,0
222,8/30/20,ccse,NC,7530,38155,0
223,8/31/20,ccse,NC,7530,38159,0
224,9/1/20,ccse,NC,7530,38193,0
225,9/2/20,ccse,NC,7530,38243,0
226,9/3/20,ccse,NC,7530,38288,0
227,9/4/20,ccse,NC,7530,38304,0
228,9/5/20,ccse,NC,7530,38324,0
229,9/6/20,ccse,NC,7530,38398,0
230,9/7/20,ccse,NC,7530,38494,0
231,9/8/20,ccse,NC,7530,38520,0
232,9/9/20,ccse,NC,7530,38544,0
233,9/10/20,ccse,NC,7530,38572,0
234,9/11/20,ccse,NC,7530,38606,0
235,9/12/20,ccse,NC,7530,38641,0
236,9/13/20,ccse,NC,7530,38716,0
237,9/14/20,ccse,NC,7530,38772,0
238,9/15/20,ccse,NC,7530,38815,0
239,9/16/20,ccse,NC,7530,38855,0
240,9/17/20,ccse,NC,7530,38872,0
241,9/18/20,ccse,NC,7530,38897,0
242,9/19/20,ccse,NC,7530,38919,0
243,9/20/20,ccse,NC,7530,39044,0
244,9/21/20,ccse,NC,7530,39074,0
245,9/22/20,ccse,NC,7530,39096,0
246,9/23/20,ccse,NC,7530,39145,0
247,9/24/20,ccse,NC,7530,39170,0
248,9/25/20,ccse,NC,7530,39186,0
249,9/26/20,ccse,NC,7530,39192,0
250,9/27/20,ccse,NC,7530,39227,0
251,9/28/20,ccse,NC,7530,39239,0
252,9/29/20,ccse,NC,7530,39254,0
253,9/30/20,ccse,NC,7530,39268,0
254,10/1/20,ccse,NC,7530,39285,0
255,10/2/20,ccse,NC,7530,39290,0
256,10/3/20,ccse,NC,7530,39297,0
257,10/4/20,ccse,NC,7530,39341,0
258,10/5/20,ccse,NC,7530,39422,0
259,10/6/20,ccse,NC,7530,39486,0
260,10/7/20,ccse,NC,7530,39548,0
261,10/8/20,ccse,NC,7530,39616,0
262,10/9/20,ccse,NC,7530,39693,0
263,10/10/20,ccse,NC,7530,39703,0
264,10/11/20,ccse,NC,7530,39799,0
265,10/12/20,ccse,NC,7530,39870,0
266,10/13/20,ccse,NC,7530,39928,0
267,10/14/20,ccse,NC,7530,39994,0
268,10/15/20,ccse,NC,7530,40026,0
269,10/16/20,ccse,NC,7530,40088,0
270,10/17/20,ccse,NC,7530,40141,0
271,10/18/20,ccse,NC,7530,40200,0
272,10/19/20,ccse,NC,7530,40287,0
273,10/20/20,ccse,NC,7530,40369,0
274,10/21/20,ccse,NC,7530,40510,0
275,10/22/20,ccse,NC,7530,40626,0
276,10/23/20,ccse,NC,7530,40687,0
277,10/24/20,ccse,NC,7530,40768,0
278,10/25/20,ccse,NC,7530,40833,0
279,10/26/20,ccse,NC,7530,40937,0
280,10/27/20,ccse,NC,7530,41032,0
281,10/28/20,ccse,NC,7530,41145,0
282,10/29/20,ccse,NC,7530,41268,0
283,10/30/20,ccse,NC,7530,41334,0
284,10/31/20,ccse,NC,7530,41425,0
285,11/1/20,ccse,NC,7530,41501,0
286,11/2/20,ccse,NC,7530,41633,0
287,11/3/20,ccse,NC,7530,41728,0
288,11/4/20,ccse,NC,7530,41814,0
289,11/5/20,ccse,NC,7530,41935,0
290,11/6/20,ccse,NC,7530,41975,0
291,11/7/20,ccse,NC,7530,42033,0
292,11/8/20,ccse,NC,7530,42159,0
293,11/9/20,ccse,NC,7530,42297,0
294,11/10/20,ccse,NC,7530,42463,0
295,11/11/20,ccse,NC,7530,42609,0
296,11/12/20,ccse,NC,7530,42795,0
297,11/13/20,ccse,NC,7530,42969,0
298,11/14/20,ccse,NC,7530,43035,0
299,11/15/20,ccse,NC,7530,43240,0
300,11/16/20,ccse,NC,7530,43468,0
301,11/17/20,ccse,NC,7530,43681,0
302,11/18/20,ccse,NC,7530,43924,0
303,11/19/20,ccse,NC,7530,44177,0
304,11/20/20,ccse,NC,7530,44363,0
305,11/21/20,ccse,NC,7530,44503,0
306,11/22/20,ccse,NC,7530,44706,0
307,11/23/20,ccse,NC,7530,44988,0
308,11/24/20,ccse,NC,7530,45174,0
309,11/25/20,ccse,NC,7530,45384,0
310,11/26/20,ccse,NC,7530,45600,0
311,11/27/20,ccse,NC,7530,45723,0
312,11/28/20,ccse,NC,7530,45844,0
313,11/29/20,ccse,NC,7530,46116,0
314,11/30/20,ccse,NC,7530,46274,0
315,12/1/20,ccse,NC,7530,46516,0
316,12/2/20,ccse,NC,7530,46718,0
317,12/3/20,ccse,NC,7530,46837,0
318,12/4/20,ccse,NC,7530,46837,0
319,12/5/20,ccse,NC,7530,47072,0
320,12/6/20,ccse,NC,7530,47306,0
321,12/7/20,ccse,NC,7530,47516,0
322,12/8/20,ccse,NC,7530,47716,0
323,12/9/20,ccse,NC,7530,47851,0
324,12/10/20,ccse,NC,7530,48053,0
325,12/11/20,ccse,NC,7530,48116,0
326,12/12/20,ccse,NC,7530,48229,0
327,12/13/20,ccse,NC,7530,48527,0
328,12/14/20,ccse,NC,7530,48718,0
329,12/15/20,ccse,NC,7530,48952,0
330,12/16/20,ccse,NC,7530,49161,0
331,12/17/20,ccse,NC,7530,49378,0
332,12/18/20,ccse,NC,7530,49621,0
333,12/19/20,ccse,NC,7530,49681,0
334,12/20/20,ccse,NC,7530,49817,0
335,12/21/20,ccse,NC,7530,50013,0
336,12/22/20,ccse,NC,7530,50190,0
337,12/23/20,ccse,NC,7530,50433,0
338,1/22/20,ccse,NC,5922,0,0
339,1/23/20,ccse,NC,5922,0,0
340,1/24/20,ccse,NC,5922,0,0
341,1/25/20,ccse,NC,5922,0,0
342,1/26/20,ccse,NC,5922,0,0
343,1/27/20,ccse,NC,5922,0,0
344,1/28/20,ccse,NC,5922,0,0
345,1/29/20,ccse,NC,5922,0,0
346,1/30/20,ccse,NC,5922,0,0
347,1/31/20,ccse,NC,5922,0,0
348,2/1/20,ccse,NC,5922,0,0
349,2/2/20,ccse,NC,5922,0,0
350,2/3/20,ccse,NC,5922,0,0
351,2/4/20,ccse,NC,5922,0,0
352,2/5/20,ccse,NC,5922,0,0
353,2/6/20,ccse,NC,5922,0,0
354,2/7/20,ccse,NC,5922,0,0
355,2/8/20,ccse,NC,5922,0,0
356,2/9/20,ccse,NC,5922,0,0
357,2/10/20,ccse,NC,5922,0,0
358,2/11/20,ccse,NC,5922,0,0
359,2/12/20,ccse,NC,5922,0,0
360,2/13/20,ccse,NC,5922,0,0
361,2/14/20,ccse,NC,5922,0,0
362,2/15/20,ccse,NC,5922,0,0
363,2/16/20,ccse,NC,5922,0,0
364,2/17/20,ccse,NC,5922,0,0
365,2/18/20,ccse,NC,5922,0,0
366,2/19/20,ccse,NC,5922,0,0
367,2/20/20,ccse,NC,5922,0,0
368,2/21/20,ccse,NC,5922,0,0
369,2/22/20,ccse,NC,5922,0,0
370,2/23/20,ccse,NC,5922,0,0
371,2/24/20,ccse,NC,5922,0,0
372,2/25/20,ccse,NC,5922,0,0
373,2/26/20,ccse,NC,5922,0,0
374,2/27/20,ccse,NC,5922,0,0
375,2/28/20,ccse,NC,5922,0,0
376,2/29/20,ccse,NC,5922,0,0
377,3/1/20,ccse,NC,5922,0,0
378,3/2/20,ccse,NC,5922,0,0
379,3/3/20,ccse,NC,5922,0,0
380,3/4/20,ccse,NC,5922,0,0
381,3/5/20,ccse,NC,5922,0,0
382,3/6/20,ccse,NC,5922,0,0
383,3/7/20,ccse,NC,5922,0,0
384,3/8/20,ccse,NC,5922,0,0
385,3/9/20,ccse,NC,5922,2,0
386,3/10/20,ccse,NC,5922,10,0
387,3/11/20,ccse,NC,5922,12,0
388,3/12/20,ccse,NC,5922,23,0
389,3/13/20,ccse,NC,5922,33,0
390,3/14/20,ccse,NC,5922,38,0
391,3/15/20,ccse,NC,5922,42,0
392,3/16/20,ccse,NC,5922,51,0
393,3/17/20,ccse,NC,5922,55,0
394,3/18/20,ccse,NC,5922,59,0
395,3/19/20,ccse,NC,5922,64,0
396,3/20/20,ccse,NC,5922,70,0
397,3/21/20,ccse,NC,5922,76,0
398,3/22/20,ccse,NC,5922,89,0
399,3/23/20,ccse,NC,5922,104,0
400,3/24/20,ccse,NC,5922,123,0
401,3/25/20,ccse,NC,5922,146,0
402,3/26/20,ccse,NC,5922,174,0
403,3/27/20,ccse,NC,5922,186,0
404,3/28/20,ccse,NC,5922,197,0
405,3/29/20,ccse,NC,5922,212,0
406,3/30/20,ccse,NC,5922,223,0
407,3/31/20,ccse,NC,5922,243,0
408,4/1/20,ccse,NC,5922,259,0
409,4/2/20,ccse,NC,5922,277,0
410,4/3/20,ccse,NC,5922,304,0
411,4/4/20,ccse,NC,5922,333,0
412,4/5/20,ccse,NC,5922,361,0
413,4/6/20,ccse,NC,5922,377,0
414,4/7/20,ccse,NC,5922,383,0
415,4/8/20,ccse,NC,5922,400,0
416,4/9/20,ccse,NC,5922,409,0
417,4/10/20,ccse,NC,5922,416,0
418,4/11/20,ccse,NC,5922,433,0
419,4/12/20,ccse,NC,5922,446,0
420,4/13/20,ccse,NC,5922,467,0
421,4/14/20,ccse,NC,5922,475,0
422,4/15/20,ccse,NC,5922,494,0
423,4/16/20,ccse,NC,5922,518,0
424,4/17/20,ccse,NC,5922,539,0
425,4/18/20,ccse,NC,5922,548,0
426,4/19/20,ccse,NC,5922,562,0
427,4/20/20,ccse,NC,5922,584,0
428,4/21/20,ccse,NC,5922,609,0
429,4/22/20,ccse,NC,5922,634,0
430,4/23/20,ccse,NC,5922,663,0
431,4/24/20,ccse,NC,5922,678,0
432,4/25/20,ccse,NC,5922,712,0
433,4/26/20,ccse,NC,5922,726,0
434,4/27/20,ccse,NC,5922,736,0
435,4/28/20,ccse,NC,5922,750,0
436,4/29/20,ccse,NC,5922,766,0
437,4/30/20,ccse,NC,5922,773,0
438,5/1/20,ccse,NC,5922,782,0
439,5/2/20,ccse,NC,5922,789,0
440,5/3/20,ccse,NC,5922,795,0
441,5/4/20,ccse,NC,5922,803,0
442,5/5/20,ccse,NC,5922,820,0
443,5/6/20,ccse,NC,5922,832,0
444,5/7/20,ccse,NC,5922,842,0
445,5/8/20,ccse,NC,5922,850,0
446,5/9/20,ccse,NC,5922,856,0
447,5/10/20,ccse,NC,5922,868,0
448,5/11/20,ccse,NC,5922,872,0
449,5/12/20,ccse,NC,5922,876,0
450,5/13/20,ccse,NC,5922,880,0
451,5/14/20,ccse,NC,5922,898,0
452,5/15/20,ccse,NC,5922,916,0
453,5/16/20,ccse,NC,5922,933,0
454,5/17/20,ccse,NC,5922,946,0
455,5/18/20,ccse,NC,5922,948,0
456,5/19/20,ccse,NC,5922,949,0
457,5/20/20,ccse,NC,5922,964,0
458,5/21/20,ccse,NC,5922,969,0
459,5/22/20,ccse,NC,5922,981,0
460,5/23/20,ccse,NC,5922,989,0
461,5/24/20,ccse,NC,5922,998,0
462,5/25/20,ccse,NC,5922,1004,0
463,5/26/20,ccse,NC,5922,1029,0
464,5/27/20,ccse,NC,5922,1050,0
465,5/28/20,ccse,NC,5922,1076,0
466,5/29/20,ccse,NC,5922,1099,0
467,5/30/20,ccse,NC,5922,1122,0
468,5/31/20,ccse,NC,5922,1137,0
469,6/1/20,ccse,NC,5922,1143,0
470,6/2/20,ccse,NC,5922,1164,0
471,6/3/20,ccse,NC,5922,1184,0
472,6/4/20,ccse,NC,5922,1197,0
473,6/5/20,ccse,NC,5922,1212,0
